,date,text,Comment,Word_Tok,CommentAferPreproc,sentiment
2317,2021-03-30 19:57:56,b'RT @maple_moomin: CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/KJ5EpCbeLe',b'rt @maple_moomin: con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/kj5epcbele',"['b', 'rt', 'maple_moomin', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'kj5epcbele']",b rt maple_moomin con giao fusai would got talent test game vector huawei unit 6 http co kj5epcbele,Negative
2318,2021-03-30 19:57:56,b'RT @maple_moomin: CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/KJ5EpCbeLe',b'rt @maple_moomin: con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/kj5epcbele',"['b', 'rt', 'maple_moomin', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'kj5epcbele']",b rt maple_moomin con giao fusai would got talent test game vector huawei unit 6 http co kj5epcbele,Negative
2319,2021-03-30 19:57:53,b'RT @equalize_d: CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/vx6CKEHoLT',b'rt @equalize_d: con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/vx6ckeholt',"['b', 'rt', 'equalize_d', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'vx6ckeholt']",b rt equalize_d con giao fusai would got talent test game vector huawei unit 6 http co vx6ckeholt,Negative
2320,2021-03-30 19:57:53,b'RT @equalize_d: CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/vx6CKEHoLT',b'rt @equalize_d: con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/vx6ckeholt',"['b', 'rt', 'equalize_d', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'vx6ckeholt']",b rt equalize_d con giao fusai would got talent test game vector huawei unit 6 http co vx6ckeholt,Negative
2321,2021-03-30 19:57:50,b'RT @simplyJosh_: CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/AeM8U26lI0',b'rt @simplyjosh_: con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/aem8u26li0',"['b', 'rt', 'simplyjosh_', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'aem8u26li0']",b rt simplyjosh_ con giao fusai would got talent test game vector huawei unit 6 http co aem8u26li0,Negative
2322,2021-03-30 19:57:44,b'CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/vx6CKEHoLT',b'con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/vx6ckeholt',"['b', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'vx6ckeholt']",b con giao fusai would got talent test game vector huawei unit 6 http co vx6ckeholt,Negative
2323,2021-03-30 19:57:43,b'CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/KNBP9HOXvF',b'con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/knbp9hoxvf',"['b', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'knbp9hoxvf']",b con giao fusai would got talent test game vector huawei unit 6 http co knbp9hoxvf,Negative
2324,2021-03-30 19:57:43,b'CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/AeM8U26lI0',b'con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/aem8u26li0',"['b', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'aem8u26li0']",b con giao fusai would got talent test game vector huawei unit 6 http co aem8u26li0,Negative
2325,2021-03-30 19:57:42,b'CON GIAO FUSAI YOU WOULD YOU GOT TALENT TEST GAME AND A VECTOR FOR HUAWEI UNIT 6 https://t.co/KJ5EpCbeLe',b'con giao fusai you would you got talent test game and a vector for huawei unit 6 https://t.co/kj5epcbele',"['b', 'con', 'giao', 'fusai', 'you', 'would', 'you', 'got', 'talent', 'test', 'game', 'and', 'a', 'vector', 'for', 'huawei', 'unit', '6', 'https', 't', 'co', 'kj5epcbele']",b con giao fusai would got talent test game vector huawei unit 6 http co kj5epcbele,Negative
2326,2021-03-30 19:56:53,b'RT @Huawei: What special kind of powerful \xe2\x80\x9cbody\xe2\x80\x9d and fast-thinking \xe2\x80\x9cbrain\xe2\x80\x9d does #Huawei use to process massive amounts of data for its annu\xe2\x80\xa6',b'rt @huawei: what special kind of powerful \xe2\x80\x9cbody\xe2\x80\x9d and fast-thinking \xe2\x80\x9cbrain\xe2\x80\x9d does #huawei use to process massive amounts of data for its annu\xe2\x80\xa6',"['b', 'rt', 'huawei', 'what', 'special', 'kind', 'of', 'powerful', 'xe2', 'x80', 'x9cbody', 'xe2', 'x80', 'x9d', 'and', 'fast', 'thinking', 'xe2', 'x80', 'x9cbrain', 'xe2', 'x80', 'x9d', 'does', 'huawei', 'use', 'to', 'process', 'massive', 'amounts', 'of', 'data', 'for', 'its', 'annu', 'xe2', 'x80', 'xa6']",b rt huawei special kind powerful xe2 x80 x9cbody xe2 x80 x9d fast thinking xe2 x80 x9cbrain xe2 x80 x9d huawei use process massive amount data annu xe2 x80 xa6,Positive
2327,2021-03-30 19:56:34,"b'RT @Zizezkianism: Adani has monetary and business interests with the Burmese military! It\'s time for Western ""Democracies"" to blacklist thi\xe2\x80\xa6'","b'rt @zizezkianism: adani has monetary and business interests with the burmese military! it\'s time for western ""democracies"" to blacklist thi\xe2\x80\xa6'","['b', 'rt', 'zizezkianism', 'adani', 'has', 'monetary', 'and', 'business', 'interests', 'with', 'the', 'burmese', 'military', 'it', 's', 'time', 'for', 'western', 'democracies', 'to', 'blacklist', 'thi', 'xe2', 'x80', 'xa6']",b rt zizezkianism adani monetary business interest burmese military time western democracy blacklist thi xe2 x80 xa6,Negative
2328,2021-03-30 19:55:40,b'RT @Huawei: Final call! Just 1 day to go until the 2020 Annual Report Press Conference! How did #Huawei perform in a year marked by unfores\xe2\x80\xa6',b'rt @huawei: final call! just 1 day to go until the 2020 annual report press conference! how did #huawei perform in a year marked by unfores\xe2\x80\xa6',"['b', 'rt', 'huawei', 'final', 'call', 'just', '1', 'day', 'to', 'go', 'until', 'the', '2020', 'annual', 'report', 'press', 'conference', 'how', 'did', 'huawei', 'perform', 'in', 'a', 'year', 'marked', 'by', 'unfores', 'xe2', 'x80', 'xa6']",b rt huawei final call 1 day go 2020 annual report press conference huawei perform year marked unfores xe2 x80 xa6,Positive
2329,2021-03-30 19:53:59,"b'@Huawei can\'t wait to have these speeds on my hand...which was kinda a ""will never be"" term two decades ago\xf0\x9f\xa4\x93'","b'@huawei can\'t wait to have these speeds on my hand...which was kinda a ""will never be"" term two decades ago\xf0\x9f\xa4\x93'","['b', 'huawei', 'can', 't', 'wait', 'to', 'have', 'these', 'speeds', 'on', 'my', 'hand', 'which', 'was', 'kinda', 'a', 'will', 'never', 'be', 'term', 'two', 'decades', 'ago', 'xf0', 'x9f', 'xa4', 'x93']",b huawei wait speed hand kinda never term two decade ago xf0 x9f xa4 x93,Neutral
2330,2021-03-30 19:53:26,b'Recording In Are Room checking My Phone Huawei Y6s Room Taken . https://t.co/cWpqf06ryW via @YouTube',b'recording in are room checking my phone huawei y6s room taken . https://t.co/cwpqf06ryw via @youtube',"['b', 'recording', 'in', 'are', 'room', 'checking', 'my', 'phone', 'huawei', 'y6s', 'room', 'taken', 'https', 't', 'co', 'cwpqf06ryw', 'via', 'youtube']",b recording room checking phone huawei y6s room taken http co cwpqf06ryw via youtube,Neutral
2331,2021-03-30 19:52:47,b'RT @Huawei_devs: #AppGalleryConnect App Messaging Service helps your app trigger messages in diverse formats based on specific user behavio\xe2\x80\xa6',b'rt @huawei_devs: #appgalleryconnect app messaging service helps your app trigger messages in diverse formats based on specific user behavio\xe2\x80\xa6',"['b', 'rt', 'huawei_devs', 'appgalleryconnect', 'app', 'messaging', 'service', 'helps', 'your', 'app', 'trigger', 'messages', 'in', 'diverse', 'formats', 'based', 'on', 'specific', 'user', 'behavio', 'xe2', 'x80', 'xa6']",b rt huawei_devs appgalleryconnect app messaging service help app trigger message diverse format based specific user behavio xe2 x80 xa6,Neutral
2332,2021-03-30 19:52:35,b'RT @CryptoBoss1984: Another hidden gem find - $MITX at only 64 mil mkt cap. Easy a x5 to x10 coin in a few months\nCompany fundamental are s\xe2\x80\xa6',b'rt @cryptoboss1984: another hidden gem find - $mitx at only 64 mil mkt cap. easy a x5 to x10 coin in a few months\ncompany fundamental are s\xe2\x80\xa6',"['b', 'rt', 'cryptoboss1984', 'another', 'hidden', 'gem', 'find', 'mitx', 'at', 'only', '64', 'mil', 'mkt', 'cap', 'easy', 'a', 'x5', 'to', 'x10', 'coin', 'in', 'a', 'few', 'months', 'ncompany', 'fundamental', 'are', 's', 'xe2', 'x80', 'xa6']",b rt cryptoboss1984 another hidden gem find mitx 64 mil mkt cap easy x5 x10 coin month ncompany fundamental xe2 x80 xa6,Positive
2333,2021-03-30 19:51:38,"b""RT @XavierFerras: China's Huawei Is Winning the 5G Race. Here's What the United States Should Do To Respond https://t.co/gaSk81l3U3 v\xc3\xada @CF\xe2\x80\xa6""","b""rt @xavierferras: china's huawei is winning the 5g race. here's what the united states should do to respond https://t.co/gask81l3u3 v\xc3\xada @cf\xe2\x80\xa6""","['b', 'rt', 'xavierferras', 'china', 's', 'huawei', 'is', 'winning', 'the', '5g', 'race', 'here', 's', 'what', 'the', 'united', 'states', 'should', 'do', 'to', 'respond', 'https', 't', 'co', 'gask81l3u3', 'v', 'xc3', 'xada', 'cf', 'xe2', 'x80', 'xa6']",b rt xavierferras china huawei winning 5g race united state respond http co gask81l3u3 v xc3 xada cf xe2 x80 xa6,Positive
2334,2021-03-30 19:48:15,b'Twitter for huawei',b'twitter for huawei',"['b', 'twitter', 'for', 'huawei']",b twitter huawei,Neutral
2335,2021-03-30 19:45:06,"b'RT @WEIWEIDAI4: Mrs. Meng Wanzhou was arrested By Canada and CIA for Huawei doing business with Iran. After China-Iran 25 years deal, US an\xe2\x80\xa6'","b'rt @weiweidai4: mrs. meng wanzhou was arrested by canada and cia for huawei doing business with iran. after china-iran 25 years deal, us an\xe2\x80\xa6'","['b', 'rt', 'weiweidai4', 'mrs', 'meng', 'wanzhou', 'was', 'arrested', 'by', 'canada', 'and', 'cia', 'for', 'huawei', 'doing', 'business', 'with', 'iran', 'after', 'china', 'iran', '25', 'years', 'deal', 'us', 'an', 'xe2', 'x80', 'xa6']",b rt weiweidai4 mr meng wanzhou arrested canada cia huawei business iran china iran 25 year deal u xe2 x80 xa6,Neutral
2336,2021-03-30 19:42:45,"b'RT @YungPeeLee: My biggest fear is pronouncing ""Huawei"" in public. https://t.co/kCnhKazABB'","b'rt @yungpeelee: my biggest fear is pronouncing ""huawei"" in public. https://t.co/kcnhkazabb'","['b', 'rt', 'yungpeelee', 'my', 'biggest', 'fear', 'is', 'pronouncing', 'huawei', 'in', 'public', 'https', 't', 'co', 'kcnhkazabb']",b rt yungpeelee biggest fear pronouncing huawei public http co kcnhkazabb,Neutral
2337,2021-03-30 19:40:29,"b'RT @Zizezkianism: Adani has monetary and business interests with the Burmese military! It\'s time for Western ""Democracies"" to blacklist thi\xe2\x80\xa6'","b'rt @zizezkianism: adani has monetary and business interests with the burmese military! it\'s time for western ""democracies"" to blacklist thi\xe2\x80\xa6'","['b', 'rt', 'zizezkianism', 'adani', 'has', 'monetary', 'and', 'business', 'interests', 'with', 'the', 'burmese', 'military', 'it', 's', 'time', 'for', 'western', 'democracies', 'to', 'blacklist', 'thi', 'xe2', 'x80', 'xa6']",b rt zizezkianism adani monetary business interest burmese military time western democracy blacklist thi xe2 x80 xa6,Negative
2338,2021-03-30 19:40:19,"b'RT @WEIWEIDAI4: Mrs. Meng Wanzhou was arrested By Canada and CIA for Huawei doing business with Iran. After China-Iran 25 years deal, US an\xe2\x80\xa6'","b'rt @weiweidai4: mrs. meng wanzhou was arrested by canada and cia for huawei doing business with iran. after china-iran 25 years deal, us an\xe2\x80\xa6'","['b', 'rt', 'weiweidai4', 'mrs', 'meng', 'wanzhou', 'was', 'arrested', 'by', 'canada', 'and', 'cia', 'for', 'huawei', 'doing', 'business', 'with', 'iran', 'after', 'china', 'iran', '25', 'years', 'deal', 'us', 'an', 'xe2', 'x80', 'xa6']",b rt weiweidai4 mr meng wanzhou arrested canada cia huawei business iran china iran 25 year deal u xe2 x80 xa6,Neutral
2339,2021-03-30 19:39:11,"b""RT @XavierFerras: China's Huawei Is Winning the 5G Race. Here's What the United States Should Do To Respond https://t.co/gaSk81l3U3 v\xc3\xada @CF\xe2\x80\xa6""","b""rt @xavierferras: china's huawei is winning the 5g race. here's what the united states should do to respond https://t.co/gask81l3u3 v\xc3\xada @cf\xe2\x80\xa6""","['b', 'rt', 'xavierferras', 'china', 's', 'huawei', 'is', 'winning', 'the', '5g', 'race', 'here', 's', 'what', 'the', 'united', 'states', 'should', 'do', 'to', 'respond', 'https', 't', 'co', 'gask81l3u3', 'v', 'xc3', 'xada', 'cf', 'xe2', 'x80', 'xa6']",b rt xavierferras china huawei winning 5g race united state respond http co gask81l3u3 v xc3 xada cf xe2 x80 xa6,Positive
2340,2021-03-30 19:39:04,"b'Heard on the Street: Beijing is spending vast sums on the semiconductor sector following Huawei\xe2\x80\x99s problems, but pri\xe2\x80\xa6 https://t.co/Z52I5RHFdh'","b'heard on the street: beijing is spending vast sums on the semiconductor sector following huawei\xe2\x80\x99s problems, but pri\xe2\x80\xa6 https://t.co/z52i5rhfdh'","['b', 'heard', 'on', 'the', 'street', 'beijing', 'is', 'spending', 'vast', 'sums', 'on', 'the', 'semiconductor', 'sector', 'following', 'huawei', 'xe2', 'x80', 'x99s', 'problems', 'but', 'pri', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'z52i5rhfdh']",b heard street beijing spending vast sum semiconductor sector following huawei xe2 x80 x99s problem pri xe2 x80 xa6 http co z52i5rhfdh,Neutral
2341,2021-03-30 19:39:01,b'@josshuass No tengo play store sniff. Tengo Huawei sin google \xf0\x9f\x99\x88\xf0\x9f\x99\x88',b'@josshuass no tengo play store sniff. tengo huawei sin google \xf0\x9f\x99\x88\xf0\x9f\x99\x88',"['b', 'josshuass', 'no', 'tengo', 'play', 'store', 'sniff', 'tengo', 'huawei', 'sin', 'google', 'xf0', 'x9f', 'x99', 'x88', 'xf0', 'x9f', 'x99', 'x88']",b josshuass tengo play store sniff tengo huawei sin google xf0 x9f x99 x88 xf0 x9f x99 x88,Neutral
2342,2021-03-30 19:38:54,b'@joinClubhouse I need a clubhouse app for Huawei 6i please',b'@joinclubhouse i need a clubhouse app for huawei 6i please',"['b', 'joinclubhouse', 'i', 'need', 'a', 'clubhouse', 'app', 'for', 'huawei', '6i', 'please']",b joinclubhouse need clubhouse app huawei 6i please,Neutral
2343,2021-03-30 19:38:11,b'so I walk up in the middle of the night just to find my huawei phone to charged kasi nga have ako class bukas early\xe2\x80\xa6 https://t.co/d6YZj1pb8X',b'so i walk up in the middle of the night just to find my huawei phone to charged kasi nga have ako class bukas early\xe2\x80\xa6 https://t.co/d6yzj1pb8x',"['b', 'so', 'i', 'walk', 'up', 'in', 'the', 'middle', 'of', 'the', 'night', 'just', 'to', 'find', 'my', 'huawei', 'phone', 'to', 'charged', 'kasi', 'nga', 'have', 'ako', 'class', 'bukas', 'early', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'd6yzj1pb8x']",b walk middle night find huawei phone charged kasi nga ako class bukas early xe2 x80 xa6 http co d6yzj1pb8x,Positive
2344,2021-03-30 19:37:38,"b""@ZacksJerryRig I'm Arif from Bangladesh.The virus has stopped world.I can't go to my college for covid but the coll\xe2\x80\xa6 https://t.co/xugXQW9rLZ""","b""@zacksjerryrig i'm arif from bangladesh.the virus has stopped world.i can't go to my college for covid but the coll\xe2\x80\xa6 https://t.co/xugxqw9rlz""","['b', 'zacksjerryrig', 'i', 'm', 'arif', 'from', 'bangladesh', 'the', 'virus', 'has', 'stopped', 'world', 'i', 'can', 't', 'go', 'to', 'my', 'college', 'for', 'covid', 'but', 'the', 'coll', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'xugxqw9rlz']",b zacksjerryrig arif bangladesh virus stopped world go college covid coll xe2 x80 xa6 http co xugxqw9rlz,Neutral
2345,2021-03-30 19:36:13,b'@Huawei \nBut only huawei OLT',b'@huawei \nbut only huawei olt',"['b', 'huawei', 'nbut', 'only', 'huawei', 'olt']",b huawei nbut huawei olt,Neutral
2346,2021-03-30 19:35:45,b'@Huawei \nWhats price of epon and gpon 4 port and 8 port OLT in pakistan?',b'@huawei \nwhats price of epon and gpon 4 port and 8 port olt in pakistan?',"['b', 'huawei', 'nwhats', 'price', 'of', 'epon', 'and', 'gpon', '4', 'port', 'and', '8', 'port', 'olt', 'in', 'pakistan']",b huawei nwhats price epon gpon 4 port 8 port olt pakistan,Neutral
2347,2021-03-30 19:35:06,"b'RT @Yfm: WIN a Huawei P40 Lite with @ShowmaxOnline &amp; MTN! \n\nPost your fave Showmax shows you are watching now, tag us &amp; #ShowmaxandMTNData\xe2\x80\xa6'","b'rt @yfm: win a huawei p40 lite with @showmaxonline &amp; mtn! \n\npost your fave showmax shows you are watching now, tag us &amp; #showmaxandmtndata\xe2\x80\xa6'","['b', 'rt', 'yfm', 'win', 'a', 'huawei', 'p40', 'lite', 'with', 'showmaxonline', 'amp', 'mtn', 'n', 'npost', 'your', 'fave', 'showmax', 'shows', 'you', 'are', 'watching', 'now', 'tag', 'us', 'amp', 'showmaxandmtndata', 'xe2', 'x80', 'xa6']",b rt yfm win huawei p40 lite showmaxonline amp mtn n npost fave showmax show watching tag u amp showmaxandmtndata xe2 x80 xa6,Positive
2348,2021-03-30 19:32:03,b'@discobtss Uuu huawei',b'@discobtss uuu huawei',"['b', 'discobtss', 'uuu', 'huawei']",b discobtss uuu huawei,Neutral
2349,2021-03-30 19:31:36,b'Huawei MateBook D16 \xc4\xb0ncelemesi \xe2\x80\x93 CHIP Online https://t.co/z6JEMIai5I #Haber #CHIP #D16 #Huawei 30 Mart 2021',b'huawei matebook d16 \xc4\xb0ncelemesi \xe2\x80\x93 chip online https://t.co/z6jemiai5i #haber #chip #d16 #huawei 30 mart 2021',"['b', 'huawei', 'matebook', 'd16', 'xc4', 'xb0ncelemesi', 'xe2', 'x80', 'x93', 'chip', 'online', 'https', 't', 'co', 'z6jemiai5i', 'haber', 'chip', 'd16', 'huawei', '30', 'mart', '2021']",b huawei matebook d16 xc4 xb0ncelemesi xe2 x80 x93 chip online http co z6jemiai5i haber chip d16 huawei 30 mart 2021,Neutral
2350,2021-03-30 19:30:31,b'The development of the European cloud platform alternative Gaia-X is steadily progressing with the inclusion of Eur\xe2\x80\xa6 https://t.co/jiYGGS7qkV',b'the development of the european cloud platform alternative gaia-x is steadily progressing with the inclusion of eur\xe2\x80\xa6 https://t.co/jiyggs7qkv',"['b', 'the', 'development', 'of', 'the', 'european', 'cloud', 'platform', 'alternative', 'gaia', 'x', 'is', 'steadily', 'progressing', 'with', 'the', 'inclusion', 'of', 'eur', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'jiyggs7qkv']",b development european cloud platform alternative gaia x steadily progressing inclusion eur xe2 x80 xa6 http co jiyggs7qkv,Positive
2351,2021-03-30 19:30:21,"b'RT @olalakl1: I really hate post this news......\nHuawei graphene transistors and two other core patents revealed, chip speed could be incre\xe2\x80\xa6'","b'rt @olalakl1: i really hate post this news......\nhuawei graphene transistors and two other core patents revealed, chip speed could be incre\xe2\x80\xa6'","['b', 'rt', 'olalakl1', 'i', 'really', 'hate', 'post', 'this', 'news', 'nhuawei', 'graphene', 'transistors', 'and', 'two', 'other', 'core', 'patents', 'revealed', 'chip', 'speed', 'could', 'be', 'incre', 'xe2', 'x80', 'xa6']",b rt olalakl1 really hate post news nhuawei graphene transistor two core patent revealed chip speed could incre xe2 x80 xa6,Negative
2352,2021-03-30 19:29:37,"b'Fuck ""Huawei made im Chaina"".!!! https://t.co/uIEESoVMCA'","b'fuck ""huawei made im chaina"".!!! https://t.co/uieesovmca'","['b', 'fuck', 'huawei', 'made', 'im', 'chaina', 'https', 't', 'co', 'uieesovmca']",b fuck huawei made im chaina http co uieesovmca,Negative
2353,2021-03-30 19:29:01,b'RT @HuaweiZA: Are you ready to #LeapFurtherAhead and control your smartphone in innovative new ways? Discover the groundbreaking new #HUAWE\xe2\x80\xa6',b'rt @huaweiza: are you ready to #leapfurtherahead and control your smartphone in innovative new ways? discover the groundbreaking new #huawe\xe2\x80\xa6',"['b', 'rt', 'huaweiza', 'are', 'you', 'ready', 'to', 'leapfurtherahead', 'and', 'control', 'your', 'smartphone', 'in', 'innovative', 'new', 'ways', 'discover', 'the', 'groundbreaking', 'new', 'huawe', 'xe2', 'x80', 'xa6']",b rt huaweiza ready leapfurtherahead control smartphone innovative new way discover groundbreaking new huawe xe2 x80 xa6,Positive
2354,2021-03-30 19:28:45,b'RT @HuaweiZA: Are you ready to #LeapFurtherAhead and control your smartphone in innovative new ways? Discover the groundbreaking new #HUAWE\xe2\x80\xa6',b'rt @huaweiza: are you ready to #leapfurtherahead and control your smartphone in innovative new ways? discover the groundbreaking new #huawe\xe2\x80\xa6',"['b', 'rt', 'huaweiza', 'are', 'you', 'ready', 'to', 'leapfurtherahead', 'and', 'control', 'your', 'smartphone', 'in', 'innovative', 'new', 'ways', 'discover', 'the', 'groundbreaking', 'new', 'huawe', 'xe2', 'x80', 'xa6']",b rt huaweiza ready leapfurtherahead control smartphone innovative new way discover groundbreaking new huawe xe2 x80 xa6,Positive
2355,2021-03-30 19:28:19,b'@Huawei I believe in you as a user of your products. I stand behind you and will support you as long as you can. A\xe2\x80\xa6 https://t.co/77ttVKXu8A',b'@huawei i believe in you as a user of your products. i stand behind you and will support you as long as you can. a\xe2\x80\xa6 https://t.co/77ttvkxu8a',"['b', 'huawei', 'i', 'believe', 'in', 'you', 'as', 'a', 'user', 'of', 'your', 'products', 'i', 'stand', 'behind', 'you', 'and', 'will', 'support', 'you', 'as', 'long', 'as', 'you', 'can', 'a', 'xe2', 'x80', 'xa6', 'https', 't', 'co', '77ttvkxu8a']",b huawei believe user product stand behind support long xe2 x80 xa6 http co 77ttvkxu8a,Negative
2356,2021-03-30 19:28:16,b'These Huawei red mi Chinese phone brands are acc seriously underated #IphonesAreRipOffs',b'these huawei red mi chinese phone brands are acc seriously underated #iphonesareripoffs',"['b', 'these', 'huawei', 'red', 'mi', 'chinese', 'phone', 'brands', 'are', 'acc', 'seriously', 'underated', 'iphonesareripoffs']",b huawei red mi chinese phone brand acc seriously underated iphonesareripoffs,Negative
2357,2021-03-30 19:26:58,"b'RT @MarietjeSchaake: Not entirely unexpected: Huawei had unlimited access to user data of millions of Telfort/KPN users in the past, Dutch\xe2\x80\xa6'","b'rt @marietjeschaake: not entirely unexpected: huawei had unlimited access to user data of millions of telfort/kpn users in the past, dutch\xe2\x80\xa6'","['b', 'rt', 'marietjeschaake', 'not', 'entirely', 'unexpected', 'huawei', 'had', 'unlimited', 'access', 'to', 'user', 'data', 'of', 'millions', 'of', 'telfort', 'kpn', 'users', 'in', 'the', 'past', 'dutch', 'xe2', 'x80', 'xa6']",b rt marietjeschaake entirely unexpected huawei unlimited access user data million telfort kpn user past dutch xe2 x80 xa6,Negative
2358,2021-03-30 19:21:09,b'RT @Woodsy1983: Very #BULLISH article below on $Mitx &amp; @Huawei!\n@morpheuslabs_io recently co-organised a webinar with @HuaweiCloudAPAC. Thi\xe2\x80\xa6',b'rt @woodsy1983: very #bullish article below on $mitx &amp; @huawei!\n@morpheuslabs_io recently co-organised a webinar with @huaweicloudapac. thi\xe2\x80\xa6',"['b', 'rt', 'woodsy1983', 'very', 'bullish', 'article', 'below', 'on', 'mitx', 'amp', 'huawei', 'n', 'morpheuslabs_io', 'recently', 'co', 'organised', 'a', 'webinar', 'with', 'huaweicloudapac', 'thi', 'xe2', 'x80', 'xa6']",b rt woodsy1983 bullish article mitx amp huawei n morpheuslabs_io recently co organised webinar huaweicloudapac thi xe2 x80 xa6,Neutral
2359,2021-03-30 19:20:47,b'A fast portrait shooting with Huawei #p40pro and edited with #Lrmobile https://t.co/BiQvtSOKu9',b'a fast portrait shooting with huawei #p40pro and edited with #lrmobile https://t.co/biqvtsoku9',"['b', 'a', 'fast', 'portrait', 'shooting', 'with', 'huawei', 'p40pro', 'and', 'edited', 'with', 'lrmobile', 'https', 't', 'co', 'biqvtsoku9']",b fast portrait shooting huawei p40pro edited lrmobile http co biqvtsoku9,Positive
2360,2021-03-30 19:19:22,"b'RT @Yfm: WIN a Huawei P40 Lite with @ShowmaxOnline &amp; MTN! \n\nPost your fave Showmax shows you are watching now, tag us &amp; #ShowmaxandMTNData\xe2\x80\xa6'","b'rt @yfm: win a huawei p40 lite with @showmaxonline &amp; mtn! \n\npost your fave showmax shows you are watching now, tag us &amp; #showmaxandmtndata\xe2\x80\xa6'","['b', 'rt', 'yfm', 'win', 'a', 'huawei', 'p40', 'lite', 'with', 'showmaxonline', 'amp', 'mtn', 'n', 'npost', 'your', 'fave', 'showmax', 'shows', 'you', 'are', 'watching', 'now', 'tag', 'us', 'amp', 'showmaxandmtndata', 'xe2', 'x80', 'xa6']",b rt yfm win huawei p40 lite showmaxonline amp mtn n npost fave showmax show watching tag u amp showmaxandmtndata xe2 x80 xa6,Positive
2361,2021-03-30 19:19:18,b'FCC commissioner to urge tougher steps on Chinese network equipment https://t.co/MatPhLn3gA',b'fcc commissioner to urge tougher steps on chinese network equipment https://t.co/matphln3ga',"['b', 'fcc', 'commissioner', 'to', 'urge', 'tougher', 'steps', 'on', 'chinese', 'network', 'equipment', 'https', 't', 'co', 'matphln3ga']",b fcc commissioner urge tougher step chinese network equipment http co matphln3ga,Neutral
2362,2021-03-30 19:19:15,b'Huawei to released steady business performance in 2020\nThe world\xe2\x80\x99s leading Information and communications technolog\xe2\x80\xa6 https://t.co/zGvIlTmVyp',b'huawei to released steady business performance in 2020\nthe world\xe2\x80\x99s leading information and communications technolog\xe2\x80\xa6 https://t.co/zgviltmvyp',"['b', 'huawei', 'to', 'released', 'steady', 'business', 'performance', 'in', '2020', 'nthe', 'world', 'xe2', 'x80', 'x99s', 'leading', 'information', 'and', 'communications', 'technolog', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'zgviltmvyp']",b huawei released steady business performance 2020 nthe world xe2 x80 x99s leading information communication technolog xe2 x80 xa6 http co zgviltmvyp,Positive
